"","UniqueCarrier","FlightNum"
"12168","NW",1626
"12169","NW",1626
"12170","NW",1626
"12171","NW",1626
"12172","NW",1626
"12173","NW",1626
"12174","NW",1626
"12175","NW",1626
"12176","NW",1626
"12177","NW",1626
"12178","NW",1626
"12179","NW",1626
"12180","NW",1626
"12181","NW",1626
"12182","NW",1626
"12183","NW",1626
"12184","NW",1626
"12185","NW",1626
"12186","NW",1626
"12187","NW",1626
"12188","NW",1626
"12189","NW",1626
"12190","NW",1626
"12191","NW",1626
"12192","NW",1626
"12193","NW",1626
"12194","NW",1626
"12195","NW",1626
"12196","NW",1626
"12197","NW",1626
"12198","NW",1628
"12199","NW",1628
"12200","NW",1628
"12201","NW",1628
"12202","NW",1628
"12203","NW",1628
"12204","NW",1628
"12205","NW",1628
"12206","NW",1628
"12207","NW",1628
"12208","NW",1628
"12209","NW",1628
"12210","NW",1628
"12211","NW",1628
"12212","NW",1628
"12213","NW",1628
"12214","NW",1628
"12215","NW",1628
"12216","NW",1628
"12217","NW",1628
"12218","NW",1628
"12219","NW",1628
"12220","NW",1628
"12221","NW",1628
"12222","NW",1628
"12223","NW",1628
"12224","NW",1628
"12225","NW",1628
"12226","NW",1628
"12227","NW",1628
"12228","NW",1628
"12229","NW",1630
"12230","NW",1630
"12231","NW",1630
"12232","NW",1630
"12233","NW",1630
"12234","NW",1630
"12235","NW",1630
"12236","NW",1630
"12237","NW",1630
"12238","NW",1630
"12239","NW",1630
"12240","NW",1630
"12241","NW",1630
"12242","NW",1630
"12243","NW",1630
"12244","NW",1630
"12245","NW",1630
"12246","NW",1630
"12247","NW",1630
"12248","NW",1630
"12249","NW",1630
"12250","NW",1630
"12251","NW",1630
"12252","NW",1630
"12253","NW",1630
"12254","NW",1630
"12255","NW",1630
"12256","NW",1630
"12257","NW",1632
"12258","NW",1632
"12259","NW",1632
"12260","NW",1632
"12261","NW",1632
"12262","NW",1632
"12263","NW",1632
"12264","NW",1632
"12265","NW",1632
"12266","NW",1632
"12267","NW",1632
"12268","NW",1632
"12269","NW",1632
"12270","NW",1632
"12271","NW",1632
"12272","NW",1632
"12273","NW",1632
"12274","NW",1632
"12275","NW",1632
"12276","NW",1632
"12277","NW",1632
"12278","NW",1632
"12279","NW",1632
"12280","NW",1632
"12281","NW",1632
"12282","NW",1632
"12283","NW",1632
"12284","NW",1632
"12285","NW",1632
"12286","NW",1632
"12287","NW",1632
"12288","OH",5100
"12289","OH",5390
"12290","OH",5100
"12291","9E",2002
"12292","9E",2002
"12293","9E",2002
"12294","9E",2002
"12295","9E",2002
"12296","9E",2002
"12297","9E",2002
"12298","9E",2002
"12299","9E",2002
"12300","9E",2002
"12301","9E",2002
"12302","9E",2002
"12303","9E",2002
"12304","9E",2002
"12305","9E",2002
"12306","9E",2002
"12307","9E",2002
"12308","9E",2002
"12309","9E",2002
"12310","9E",2002
"12311","9E",2002
"12312","9E",2002
"12313","9E",2002
"12314","9E",2002
"12315","9E",2002
"12316","9E",2002
"12317","9E",2002
"12318","9E",2002
"12319","9E",2002
"12320","9E",2002
"12321","9E",2002
"12322","9E",2004
"12323","9E",2004
"12324","9E",2004
"12325","9E",2004
"12326","9E",2004
"12327","9E",2004
"12328","9E",2004
"12329","9E",2004
"12330","9E",2004
"12331","9E",2004
"12332","9E",2004
"12333","9E",2004
"12334","9E",2004
"12335","9E",2004
"12336","9E",2004
"12337","9E",2004
"12338","9E",2004
"12339","9E",2004
"12340","9E",2004
"12341","9E",2004
"12342","9E",2004
"12343","9E",2004
"12344","9E",2004
"12345","9E",2004
"12346","9E",2004
"12347","9E",2004
"12348","9E",2004
"12349","9E",2004
"12350","9E",2004
"12351","9E",2004
"12352","9E",2006
"12353","9E",2006
"12354","9E",2006
"12355","9E",2006
"12356","9E",2006
"12357","9E",2006
"12358","9E",2006
"12359","9E",2006
"12360","9E",2006
"12361","9E",2006
"12362","9E",2006
"12363","9E",2006
"12364","9E",2006
"12365","9E",2006
"12366","9E",2006
"12367","9E",2006
"12368","9E",2006
"12369","9E",2006
"12370","9E",2006
"12371","9E",2006
"12372","9E",2006
"12373","9E",2006
"12374","9E",2006
"12375","9E",2006
"12376","9E",2006
"12377","9E",2006
"12378","9E",2006
"12379","9E",2006
"12380","9E",2006
"12381","9E",2008
"12382","9E",2008
"12383","9E",2008
"12384","9E",2008
"12385","9E",2008
"12386","9E",2008
"12387","9E",2008
"12388","9E",2008
"12389","9E",2008
"12390","9E",2008
"12391","9E",2008
"12392","9E",2008
"12393","9E",2008
"12394","9E",2008
"12395","9E",2008
"12396","9E",2008
"12397","9E",2008
"12398","9E",2008
"12399","9E",2008
"12400","9E",2008
"12401","9E",2008
"12402","9E",2008
"12403","9E",2008
"12404","9E",2008
"12405","9E",2008
"12406","9E",2008
"12407","9E",2008
"12408","9E",2008
"12409","9E",2008
"12410","9E",2008
"12411","9E",2008
"12412","9E",2010
"12413","9E",2010
"12414","9E",2010
"12415","9E",2010
"12416","9E",2010
"12417","9E",2010
"12418","9E",2010
"12419","9E",2010
"12420","9E",2010
"12421","9E",2010
"12422","9E",2010
"12423","9E",2010
"12424","9E",2010
"12425","9E",2010
"12426","9E",2010
"12427","9E",2010
"12428","9E",2010
"12429","9E",2010
"12430","9E",2010
"12431","9E",2010
"12432","9E",2010
"12433","9E",2010
"12434","9E",2010
"12435","9E",2010
"12436","9E",2010
"12437","9E",2010
"12438","9E",2010
"12439","9E",2010
"12440","9E",2010
"12441","9E",2010
"12442","9E",5711
"12443","9E",5711
"12444","9E",5711
"12445","9E",5711
"12446","9E",5711
"12447","9E",5711
"12448","9E",5711
"12449","9E",5711
"12450","9E",5711
"12451","9E",5711
"12452","9E",5711
"12453","9E",5711
"12454","9E",5711
"12455","9E",5711
"12456","9E",5711
"12457","9E",5711
"12458","9E",5711
"12459","9E",5711
"12460","9E",5711
"12461","9E",5711
"12462","9E",5711
"12463","9E",5711
"12464","9E",5711
"12465","9E",5711
"12466","9E",5711
"12467","9E",5711
"12468","9E",5711
"12469","9E",5711
"12470","9E",5711
"12471","9E",5711
"12472","9E",5711
"12473","9E",5712
"12474","9E",5712
"12475","9E",5712
"12476","9E",5712
"12477","9E",5712
"12478","9E",5712
"12479","9E",5712
"12480","9E",5712
"12481","9E",5712
"12482","9E",5712
"12483","9E",5712
"12484","9E",5712
"12485","9E",5712
"12486","9E",5712
"12487","9E",5712
"12488","9E",5712
"12489","9E",5712
"12490","9E",5712
"12491","9E",5712
"12492","9E",5712
"12493","9E",5712
"12494","9E",5712
"12495","9E",5712
"12496","9E",5712
"12497","9E",5712
"12498","9E",5712
"12499","9E",5712
"12500","9E",5712
"12501","9E",5712
"12502","9E",5712
"12503","9E",5712
"12504","9E",5957
"12505","9E",5957
"12506","9E",5957
"12507","9E",5957
"12508","9E",5957
"12509","9E",5957
"12510","9E",5957
"12511","9E",5957
"12512","9E",5957
"12513","9E",5957
"12514","9E",5957
"12515","9E",5957
"12516","9E",5957
"12517","9E",5957
"12518","9E",5957
"12519","9E",5957
"12520","9E",5957
"12521","9E",5957
"12522","9E",5957
"12523","9E",5957
"12524","9E",5957
"12525","AA",327
"12526","AA",327
"12527","AA",327
"12528","AA",327
"12529","AA",327
"12530","AA",327
"12531","AA",327
"12532","AA",327
"12533","AA",327
"12534","AA",327
"12535","AA",327
"12536","AA",327
"12537","AA",327
"12538","AA",327
"12539","AA",327
"12540","AA",327
"12541","AA",327
"12542","AA",327
"12543","AA",327
"12544","AA",327
"12545","AA",327
"12546","AA",327
"12547","AA",327
"12548","AA",327
"12549","AA",327
"12550","AA",327
"12551","AA",327
"12552","AA",327
"12553","AA",327
"12554","AA",327
"12555","AA",327
"12556","AA",426
"12557","AA",426
"12558","AA",426
"12559","AA",426
"12560","AA",426
"12561","AA",426
"12562","AA",426
"12563","AA",426
"12564","AA",426
"12565","AA",426
"12566","AA",426
"12567","AA",426
"12568","AA",426
"12569","AA",426
"12570","AA",426
"12571","AA",426
"12572","AA",426
"12573","AA",426
"12574","AA",426
"12575","AA",426
"12576","AA",426
"12577","AA",426
"12578","AA",426
"12579","AA",426
"12580","AA",426
"12581","AA",426
"12582","AA",426
"12583","AA",458
"12584","AA",458
"12585","AA",458
"12586","AA",458
"12587","AA",458
"12588","AA",458
"12589","AA",458
"12590","AA",458
"12591","AA",458
"12592","AA",458
"12593","AA",458
"12594","AA",458
"12595","AA",458
"12596","AA",458
"12597","AA",458
"12598","AA",458
"12599","AA",458
"12600","AA",458
"12601","AA",458
"12602","AA",458
"12603","AA",458
"12604","AA",458
"12605","AA",458
"12606","AA",458
"12607","AA",458
"12608","AA",458
"12609","AA",458
"12610","AA",458
"12611","AA",458
"12612","AA",458
"12613","AA",458
"12614","AA",1099
"12615","AA",1099
"12616","AA",1099
"12617","AA",1099
"12618","AA",1099
"12619","AA",1099
"12620","AA",1099
"12621","AA",1099
"12622","AA",1099
"12623","AA",1099
"12624","AA",1099
"12625","AA",1099
"12626","AA",1099
"12627","AA",1099
"12628","AA",1099
"12629","AA",1099
"12630","AA",1099
"12631","AA",1099
"12632","AA",1099
"12633","AA",1099
"12634","AA",1099
"12635","AA",1099
"12636","AA",1099
"12637","AA",1099
"12638","AA",1099
"12639","AA",1099
"12640","AA",1099
"12641","AA",1099
"12642","AA",1099
"12643","AA",1099
"12644","AA",1099
"12645","AA",1294
"12646","AA",1294
"12647","AA",1294
"12648","AA",1294
"12649","AA",1294
"12650","AA",1294
"12651","AA",1294
"12652","AA",1294
"12653","AA",1294
"12654","AA",1294
"12655","AA",1294
"12656","AA",1294
"12657","AA",1294
"12658","AA",1294
"12659","AA",1294
"12660","AA",1294
"12661","AA",1294
"12662","AA",1294
"12663","AA",1294
"12664","AA",1294
"12665","AA",1294
"12666","AA",1294
"12667","AA",1294
"12668","AA",1294
"12669","AA",1294
"12670","AA",1294
"12671","AA",1294
"12672","AA",1294
"12673","AA",1294
"12674","AA",1294
"12675","AA",1294
"12676","AA",1388
"12677","AA",1388
"12678","AA",1388
"12679","AA",1388
"12680","AA",1388
"12681","AA",1388
"12682","AA",1388
"12683","AA",1388
"12684","AA",1388
"12685","AA",1388
"12686","AA",1388
"12687","AA",1388
"12688","AA",1388
"12689","AA",1388
"12690","AA",1388
"12691","AA",1388
"12692","AA",1388
"12693","AA",1388
"12694","AA",1388
"12695","AA",1388
"12696","AA",1388
"12697","AA",1388
"12698","AA",1388
"12699","AA",1388
"12700","AA",1388
"12701","AA",1388
"12702","AA",1388
"12703","AA",1404
"12704","AA",1404
"12705","AA",1404
"12706","AA",1404
"12707","AA",1404
"12708","AA",1404
"12709","AA",1404
"12710","AA",1404
"12711","AA",1404
"12712","AA",1404
"12713","AA",1404
"12714","AA",1404
"12715","AA",1404
"12716","AA",1404
"12717","AA",1404
"12718","AA",1404
"12719","AA",1404
"12720","AA",1404
"12721","AA",1404
"12722","AA",1404
"12723","AA",1404
"12724","AA",1404
"12725","AA",1404
"12726","AA",1404
"12727","AA",1404
"12728","AA",1404
"12729","AA",1404
"12730","AA",1404
"12731","AA",1404
"12732","AA",1404
"12733","AA",1404
"12734","AA",1790
"12735","AA",1790
"12736","AA",1790
"12737","AA",1790
"12738","AA",1790
"12739","AA",1790
"12740","AA",1790
"12741","AA",1790
"12742","AA",1790
"12743","AA",1790
"12744","AA",1790
"12745","AA",1790
"12746","AA",1790
"12747","AA",1790
"12748","AA",1790
"12749","AA",1790
"12750","AA",1790
"12751","AA",1790
"12752","AA",1790
"12753","AA",1790
"12754","AA",1790
"12755","AA",1790
"12756","AA",1790
"12757","AA",1790
"12758","AA",1790
"12759","AA",1790
"12760","AA",1790
"12761","AA",1878
"12762","AA",1878
"12763","AA",1878
"12764","AA",1878
"12765","AA",1878
"12766","AA",1878
"12767","AA",1878
"12768","AA",1878
"12769","AA",1878
"12770","AA",1878
"12771","AA",1878
"12772","AA",1878
"12773","AA",1878
"12774","AA",1878
"12775","AA",1878
"12776","AA",1878
"12777","AA",1878
"12778","AA",1878
"12779","AA",1878
"12780","AA",1878
"12781","AA",1878
"12782","AA",1878
"12783","AA",1878
"12784","AA",1878
"12785","AA",1878
"12786","AA",1878
"12787","AA",1878
"12788","AA",1878
"12789","AA",1878
"12790","AA",1878
"12791","AA",1878
"12792","AA",1992
"12793","AA",1992
"12794","AA",1992
"12795","AA",1992
"12796","AA",1992
"12797","AA",1992
"12798","AA",1992
"12799","AA",1992
"12800","AA",1992
"12801","AA",1992
"12802","AA",1992
"12803","AA",1992
"12804","AA",1992
"12805","AA",1992
"12806","AA",1992
"12807","AA",1992
"12808","AA",1992
"12809","AA",1992
"12810","AA",1992
"12811","AA",1992
"12812","AA",1992
"12813","AA",1992
"12814","AA",1992
"12815","AA",1992
"12816","AA",1992
"12817","AA",1992
"12818","AA",1992
"12819","AA",1992
"12820","AA",1992
"12821","AA",1992
"12822","AA",1992
"12823","AA",2036
"12824","AA",2036
"12825","AA",2036
"12826","AA",2036
"12827","AA",2127
"12828","AA",2127
"12829","AA",2127
"12830","AA",2127
"12831","AA",2127
"12832","AA",2127
"12833","AA",2127
"12834","AA",2127
"12835","AA",2127
"12836","AA",2127
"12837","AA",2127
"12838","AA",2127
"12839","AA",2127
"12840","AA",2127
"12841","AA",2127
"12842","AA",2127
"12843","AA",2127
"12844","AA",2127
"12845","AA",2127
"12846","AA",2127
"12847","AA",2127
"12848","AA",2127
"12849","AA",2127
"12850","AA",2127
"12851","AA",2127
"12852","AA",2127
"12853","AA",2127
"12854","AA",2127
"12855","AA",2127
"12856","AA",2127
"12857","AA",2127
"12858","AA",2234
"12859","AA",2234
"12860","AA",2234
"12861","AA",2234
"12862","AA",2234
"12863","AA",2234
"12864","AA",2234
"12865","AA",2234
"12866","AA",2234
"12867","AA",2234
"12868","AA",2234
"12869","AA",2234
"12870","AA",2234
"12871","AA",2234
"12872","AA",2234
"12873","AA",2234
"12874","AA",2234
"12875","AA",2234
"12876","AA",2234
"12877","AA",2234
"12878","AA",2234
"12879","AA",2234
"12880","AA",2234
"12881","AA",2234
"12882","AA",2234
"12883","AA",2234
"12884","AA",2234
"12885","AA",2234
"12886","AA",2234
"12887","AA",2234
"12888","AA",2234
"12889","B6",620
"12890","B6",624
"12891","B6",626
"12892","B6",620
"12893","B6",624
"12894","B6",626
"12895","B6",620
"12896","B6",624
"12897","B6",626
"12898","B6",620
"12899","B6",624
"12900","B6",626
"12901","B6",620
"12902","B6",624
"12903","B6",626
"12904","B6",620
"12905","B6",624
"12906","B6",626
"12907","B6",620
"12908","B6",624
"12909","B6",626
"12910","B6",620
"12911","B6",624
"12912","B6",626
"12913","B6",620
"12914","B6",624
"12915","B6",626
"12916","B6",620
"12917","B6",624
"12918","B6",626
"12919","B6",620
"12920","B6",624
"12921","B6",626
"12922","B6",620
"12923","B6",624
"12924","B6",620
"12925","B6",624
"12926","B6",626
"12927","B6",620
"12928","B6",624
"12929","B6",626
"12930","B6",620
"12931","B6",624
"12932","B6",626
"12933","B6",620
"12934","B6",624
"12935","B6",626
"12936","B6",620
"12937","B6",624
"12938","B6",626
"12939","B6",620
"12940","B6",624
"12941","B6",626
"12942","B6",620
"12943","B6",624
"12944","B6",620
"12945","B6",624
"12946","B6",626
"12947","B6",620
"12948","B6",624
"12949","B6",626
"12950","B6",620
"12951","B6",624
"12952","B6",626
"12953","B6",620
"12954","B6",624
"12955","B6",626
"12956","B6",620
"12957","B6",624
"12958","B6",626
"12959","B6",620
"12960","B6",624
"12961","B6",626
"12962","B6",620
"12963","B6",624
"12964","B6",620
"12965","B6",624
"12966","B6",626
"12967","B6",620
"12968","B6",624
"12969","B6",626
"12970","B6",620
"12971","B6",624
"12972","B6",626
"12973","B6",620
"12974","B6",624
"12975","B6",626
"12976","B6",620
"12977","B6",624
"12978","B6",626
"12979","CO",146
"12980","CO",1799
"12981","CO",799
"12982","CO",282
"12983","CO",1476
"12984","CO",332
"12985","CO",673
"12986","CO",1603
"12987","CO",1798
"12988","CO",1511
"12989","CO",1097
"12990","CO",520
"12991","CO",1779
"12992","CO",1416
"12993","CO",776
"12994","CO",1583
"12995","CO",62
"12996","CO",1558
"12997","CO",579
"12998","CO",1459
"12999","CO",1872
"13000","CO",152
"13001","CO",285
"13002","CO",1506
"13003","CO",1622
"13004","CO",137
"13005","CO",511
"13006","CO",497
"13007","CO",730
"13008","CO",246
"13009","CO",361
"13010","CO",6
"13011","CO",1414
"13012","CO",458
"13013","CO",1095
"13014","CO",397
"13015","CO",297
"13016","CO",1495
"13017","CO",210
"13018","CO",527
"13019","CO",403
"13020","CO",1837
"13021","CO",1095
"13022","CO",1
"13023","CO",706
"13024","CO",1415
"13025","CO",1441
"13026","CO",358
"13027","CO",47
"13028","CO",397
"13029","CO",684
"13030","CO",632
"13031","CO",236
"13032","CO",1855
"13033","CO",497
"13034","CO",1637
"13035","CO",1690
"13036","CO",1623
"13037","CO",1414
"13038","CO",1480
"13039","CO",1837
"13040","CO",1844
"13041","CO",1790
"13042","CO",226
"13043","CO",212
"13044","CO",1670
"13045","CO",788
"13046","CO",215
"13047","CO",1885
"13048","CO",1646
"13049","CO",1752
"13050","CO",1506
"13051","CO",749
"13052","CO",216
"13053","CO",1676
"13054","CO",226
"13055","CO",379
"13056","CO",542
"13057","CO",358
"13058","CO",1748
"13059","CO",1723
"13060","CO",526
"13061","CO",1015
"13062","CO",1688
"13063","CO",1541
"13064","CO",442
"13065","CO",1048
"13066","CO",197
"13067","CO",1873
"13068","CO",35
"13069","CO",1646
"13070","CO",1850
"13071","CO",332
"13072","CO",244
"13073","CO",1605
"13074","CO",276
"13075","CO",1763
"13076","CO",776
"13077","CO",1604
"13078","CO",1653
"13079","CO",1798
"13080","CO",1006
"13081","CO",1623
"13082","CO",89
"13083","CO",1541
"13084","CO",1704
"13085","CO",399
"13086","CO",626
"13087","CO",579
"13088","CO",285
"13089","CO",1538
"13090","CO",1603
"13091","CO",1873
"13092","CO",1058
"13093","CO",1417
"13094","CO",409
"13095","CO",1417
"13096","CO",1560
"13097","CO",206
"13098","CO",799
"13099","CO",697
"13100","CO",684
"13101","CO",150
"13102","CO",382
"13103","CO",143
"13104","CO",1048
"13105","CO",667
"13106","CO",1837
"13107","CO",117
"13108","CO",1714
"13109","CO",397
"13110","CO",510
"13111","CO",1648
"13112","CO",1689
"13113","CO",510
"13114","CO",1695
"13115","CO",1888
"13116","CO",478
"13117","CO",1790
"13118","CO",554
"13119","CO",482
"13120","CO",1688
"13121","CO",1547
"13122","CO",1812
"13123","CO",190
"13124","CO",1632
"13125","CO",1714
"13126","CO",606
"13127","CO",1746
"13128","CO",215
"13129","CO",295
"13130","CO",346
"13131","CO",623
"13132","CO",458
"13133","CO",199
"13134","CO",52
"13135","CO",1441
"13136","CO",1449
"13137","CO",1630
"13138","CO",786
"13139","CO",117
"13140","CO",323
"13141","CO",626
"13142","CO",1837
"13143","CO",1564
"13144","CO",558
"13145","CO",1461
"13146","CO",442
"13147","CO",1048
"13148","CO",1812
"13149","CO",510
"13150","CO",1779
"13151","CO",1495
"13152","CO",1662
"13153","CO",1679
"13154","CO",1695
"13155","CO",1603
"13156","CO",382
"13157","CO",1830
"13158","CO",1850
"13159","CO",1511
"13160","CO",1414
"13161","CO",432
"13162","CO",1420
"13163","CO",267
"13164","CO",739
"13165","CO",1629
"13166","CO",553
"13167","CO",510
"13168","CO",517
"13169","CO",1779
"13170","CO",1672
"13171","CO",197
"13172","CO",517
"13173","CO",1752
"13174","CO",582
"13175","CO",1748
"13176","CO",1889
"13177","CO",241
"13178","CO",158
"13179","CO",379
"13180","CO",423
"13181","CO",426
"13182","CO",1850
"13183","CO",346
"13184","CO",1541
"13185","CO",5
"13186","CO",1414
"13187","CO",697
"13188","CO",1491
"13189","CO",1812
"13190","CO",1873
"13191","CO",73
"13192","CO",586
"13193","CO",527
"13194","CO",1488
"13195","CO",730
"13196","CO",1479
"13197","CO",821
"13198","CO",1812
"13199","CO",527
"13200","CO",35
"13201","CO",1480
"13202","CO",419
"13203","CO",1407
"13204","CO",442
"13205","CO",199
"13206","CO",658
"13207","CO",244
"13208","CO",310
"13209","CO",723
"13210","CO",307
"13211","CO",616
"13212","CO",478
"13213","CO",1790
"13214","CO",299
"13215","CO",1812
"13216","CO",558
"13217","CO",1427
"13218","CO",1454
"13219","CO",1414
"13220","CO",215
"13221","CO",320
"13222","CO",168
"13223","CO",326
"13224","CO",432
"13225","CO",241
"13226","CO",310
"13227","CO",6
"13228","CO",276
"13229","CO",542
"13230","CO",579
"13231","CO",435
"13232","CO",746
"13233","CO",497
"13234","CO",1820
"13235","CO",137
"13236","CO",210
"13237","CO",378
"13238","CO",1779
"13239","CO",143
"13240","CO",1790
"13241","CO",1872
"13242","CO",776
"13243","CO",1672
"13244","CO",746
"13245","CO",1798
"13246","CO",658
"13247","CO",1841
"13248","CO",244
"13249","CO",730
"13250","CO",458
"13251","CO",799
"13252","CO",1679
"13253","CO",1689
"13254","CO",479
"13255","CO",558
"13256","CO",1752
"13257","CO",684
"13258","CO",232
"13259","CO",150
"13260","CO",282
"13261","CO",1832
"13262","CO",616
"13263","CO",1779
"13264","CO",432
"13265","CO",1662
"13266","CO",467
"13267","CO",1492
"13268","CO",382
"13269","CO",1479
"13270","CO",300
"13271","CO",1544
"13272","CO",597
"13273","CO",5
"13274","CO",399
